global_epoch,stage,stage_epoch,learning_rate,train_total_loss,train_classification_loss,train_regression_loss,val_total_loss,val_classification_loss,val_regression_loss,val_threshold,val_joint_pd,val_pfa,val_seconds_per_map,stage_best
30,regression,10,0.001,0.02763008265040634,0.06552893043849667,0.02763008265040634,0.011686397156691904,0.04151429096466215,0.011686397156691904,0.020371293649077415,0.11320754716981132,0.013333333333333334,0.00028619453694979347,False
31,regression,11,0.0001,0.026360475310096842,0.06595326306403808,0.026360475310096842,0.011847083810074576,0.04151429096466215,0.011847083810074576,0.020371293649077415,0.09433962264150944,0.013333333333333334,0.00025401586206973814,False
32,regression,12,0.0001,0.024670692145663774,0.0653564115820548,0.024670692145663774,0.01228223884193768,0.04151429096466215,0.01228223884193768,0.020371293649077415,0.11320754716981132,0.013333333333333334,0.00029940765025592356,False
33,regression,13,0.0001,0.025067747864279784,0.06475987616735648,0.025067747864279784,0.01210142602327422,0.04151429096466215,0.01210142602327422,0.020371293649077415,0.07547169811320754,0.013333333333333334,0.0003194930246142123,False
34,regression,14,0.0001,0.025006111661057588,0.06564390904337891,0.025006111661057588,0.01180488038165816,0.04151429096466215,0.01180488038165816,0.020371293649077415,0.07547169811320754,0.013333333333333334,0.0003473494778410689,False
35,joint,1,0.0005,0.35398322363908724,0.06558131067097347,0.02884019139621939,0.17594963429596625,0.041451313298911295,0.01344983213640786,0.019606182351708412,0.11320754716981132,0.013333333333333334,0.0001352194975355492,True
36,joint,2,0.0005,0.362141566697478,0.0652042702844522,0.029693729557960503,0.2319277442734817,0.04129933841122782,0.019062840622927756,0.020685458555817604,0.07547169811320754,0.013333333333333334,0.0001464983596109637,False
37,joint,3,0.0005,0.3246074268278086,0.06456236944928002,0.026004506109377767,0.19579606044468623,0.041263836798409524,0.015453222716970397,0.019985152408480644,0.07547169811320754,0.013333333333333334,0.00012122137932103412,False
38,joint,4,0.0005,0.3353127364842397,0.06539905561269775,0.02699136806305528,0.14089825411735496,0.04105350969753829,0.009984474482354273,0.022074388340115547,0.07547169811320754,0.013333333333333334,0.00017291311329702206,False
39,joint,5,0.0005,0.31978329749541945,0.06514627000974677,0.025463702945375057,0.19566587802811797,0.04107108726877297,0.015459478855720294,0.02076474018394947,0.07547169811320754,0.013333333333333334,0.00019009864040683545,False
40,joint,6,0.0005,0.2911546880986813,0.0653399523056421,0.02258147354516379,0.11867373124719253,0.04106567506426074,0.007760805816485964,0.020371293649077415,0.09433962264150944,0.013333333333333334,0.000257714123144441,False
41,joint,7,0.0005,0.301517991605152,0.06524152194232632,0.023627647151040904,0.15840494985063674,0.04092639772762806,0.011747855344429393,0.021409768611192703,0.11320754716981132,0.013333333333333334,0.00019243147784741245,True
42,joint,8,0.0005,0.2800634536902217,0.06500013166601767,0.021506332202420403,0.1625802428851574,0.041419558924407206,0.01211606771708122,0.018020739778876305,0.05660377358490566,0.013333333333333334,0.000245867339898154,False
43,joint,9,0.0005,0.25080384497814423,0.06510435690415516,0.018569948879695646,0.11456364128977208,0.0409550530276275,0.007360858870257298,0.020685458555817604,0.07547169811320754,0.013333333333333334,0.00018984051723523653,False
44,joint,10,0.0005,0.22195334728516017,0.06483433749074885,0.015711900770583886,0.10404647864731661,0.04078455203272439,0.006326192595394961,0.021822825074195862,0.05660377358490566,0.013333333333333334,0.00022892852215537356,False
45,joint,11,5e-05,0.19383333073150757,0.06513898060569223,0.01286943492823534,0.1211941342048457,0.04086052798872511,0.008033360937252421,0.02124669775366783,0.07547169811320754,0.013333333333333334,0.000222545487671542,False
46,joint,12,5e-05,0.18993615051806775,0.06464738382724418,0.012528876751420311,0.10705675808666962,0.0409266744634788,0.006613008531149972,0.02076474018394947,0.05660377358490566,0.013333333333333334,0.00025716298522876133,False
47,joint,13,5e-05,0.18629063814476815,0.06484705078192156,0.012144358803560792,0.10483368423771976,0.04090137265879532,0.006393231157892443,0.020924191921949387,0.05660377358490566,0.013333333333333334,0.00019324496059404373,False
48,joint,14,5e-05,0.18207440362625688,0.0642031230875906,0.011787127939396791,0.1088513658551747,0.04093136913670695,0.006791999958125241,0.02076474018394947,0.07547169811320754,0.013333333333333334,0.00014559337438105403,False
49,joint,15,5e-05,0.18588164753990996,0.06507084195343953,0.01208108065102621,0.11134207835925623,0.04089707092111334,0.007044500776846421,0.020924191921949387,0.05660377358490566,0.013333333333333334,0.00016201297044712452,False
