global_epoch,stage,stage_epoch,learning_rate,train_total_loss,train_classification_loss,train_regression_loss,val_total_loss,val_classification_loss,val_regression_loss,val_threshold,val_joint_pd,val_pfa,val_seconds_per_map,stage_best
21,regression,1,0.001,0.03334490874546236,0.4745251606256171,0.03334490874546236,0.01285496592668477,0.16071483595617886,0.01285496592668477,0.5176928043365479,0.0,0.013333333333333334,8.82900098381447e-05,True
22,regression,2,0.001,0.027811237733881427,0.47483045714242117,0.027811237733881427,0.01308206611959805,0.16071483595617886,0.01308206611959805,0.5176928043365479,0.0,0.013333333333333334,9.513046796630903e-05,False
23,regression,3,0.001,0.025267927995267905,0.47305797791545284,0.025267927995267905,0.012217561434495625,0.16071483595617886,0.012217561434495625,0.5176928043365479,0.0,0.013333333333333334,0.00010466241872949145,True
24,regression,4,0.001,0.02732355282152438,0.4760973634263576,0.02732355282152438,0.013385585412896913,0.16071483595617886,0.013385585412896913,0.5176928043365479,0.0,0.013333333333333334,7.956040887615994e-05,False
25,regression,5,0.001,0.02669078204027726,0.4740927992965976,0.02669078204027726,0.014788379259591032,0.16071483595617886,0.014788379259591032,0.5176928043365479,0.0,0.013333333333333334,0.00010325947289234382,False
26,regression,6,0.001,0.02731911091992476,0.47390175444096566,0.02731911091992476,0.010318846299583689,0.16071483595617886,0.010318846299583689,0.5176928043365479,0.0,0.013333333333333334,8.971441871979219e-05,True
27,regression,7,0.001,0.027121733984535917,0.47457785346116016,0.027121733984535917,0.013910250013391372,0.16071483595617886,0.013910250013391372,0.5176928043365479,0.0,0.013333333333333334,8.299046308157755e-05,False
28,regression,8,0.001,0.02780859830043708,0.47584566481993845,0.02780859830043708,0.01136496575007885,0.16071483595617886,0.01136496575007885,0.5176928043365479,0.0,0.013333333333333334,9.436181281120379e-05,False
29,regression,9,0.001,0.026551135557118775,0.47601134187449023,0.026551135557118775,0.01287788853709921,0.16071483595617886,0.01287788853709921,0.5176928043365479,0.0,0.013333333333333334,9.707895072370313e-05,False
30,regression,10,0.001,0.027321984002371683,0.4717937957726399,0.027321984002371683,0.011687253202710832,0.16071483595617886,0.011687253202710832,0.5176928043365479,0.0,0.013333333333333334,8.42761379191933e-05,False
