epoch,learning_rate,train_loss,train_mean_range_error,train_mean_velocity_error,train_zero_false_peak_rate,train_zero_false_peak_count,train_zero_eligible_count,train_fused_base_loss,train_notch_base_loss,train_ranking_loss,train_band_energy_loss,train_strict_hit_rate,train_relaxed_hit_rate,train_application_hit_rate,val_loss,val_mean_range_error,val_mean_velocity_error,val_zero_false_peak_rate,val_zero_false_peak_count,val_zero_eligible_count,val_fused_base_loss,val_notch_base_loss,val_ranking_loss,val_band_energy_loss,val_strict_hit_rate,val_relaxed_hit_rate,val_application_hit_rate,is_best
62,0.0003,0.11146636176527593,2.4649122807017543,1.0701754385964912,0.0,0.0,226.0,0.08442587392371997,0.08543836848254789,0.0017589784243650605,1.1960112297948661e-05,0.19298245614035087,0.9780701754385965,0.9868421052631579,0.11856370170911153,2.2222222222222223,1.4,0.0,0.0,45.0,0.09071057240168254,0.09251816272735595,0.00012200342543009255,5.144327417173757e-07,0.3333333333333333,0.9555555555555556,0.9555555555555556,False
63,0.0003,0.11119064662540168,2.4649122807017543,1.0614035087719298,0.0,0.0,226.0,0.08424817626936394,0.08513274096083223,0.0017508357240442645,1.3196160724710263e-05,0.20175438596491227,0.9824561403508771,0.9868421052631579,0.12790854771931967,2.2,1.3777777777777778,0.0,0.0,45.0,0.09271381696065267,0.09083853761355082,0.009928877982828353,4.5151967925896286e-07,0.3333333333333333,0.9555555555555556,0.9555555555555556,False
64,0.0003,0.11081901284163459,2.412280701754386,1.0789473684210527,0.0,0.0,226.0,0.08403782677232173,0.08459616517811491,0.0017508344169248615,1.11254512945989e-05,0.2324561403508772,0.9868421052631579,0.9912280701754386,0.12304999596542782,2.0,0.9111111111111111,0.0,0.0,45.0,0.09252448214424981,0.08977703617678748,0.004490447954999076,2.962759455105157e-07,0.3333333333333333,0.9777777777777777,0.9777777777777777,False
65,0.0003,0.1109821039595102,2.4298245614035086,1.030701754385965,0.0,0.0,226.0,0.0842638975172712,0.08440531568046201,0.0017435712772503234,1.16884826583606e-05,0.21929824561403508,0.9868421052631579,0.9868421052631579,0.12404382361306085,2.2444444444444445,1.4,0.0,0.0,45.0,0.0921763840648863,0.08990314702192942,0.006120548066165712,3.7427502000111605e-07,0.3333333333333333,0.9555555555555556,0.9555555555555556,False
66,0.0003,0.1107880573785096,2.4035087719298245,1.0921052631578947,0.0,0.0,226.0,0.08405058608766187,0.08449732067815044,0.0017330415808317955,1.226759693000106e-05,0.2412280701754386,0.9824561403508771,0.9868421052631579,0.11722908318042755,2.2222222222222223,1.4444444444444444,0.0,0.0,45.0,0.08979598383108775,0.09144345190789964,0.0,4.113820227555662e-07,0.35555555555555557,0.9555555555555556,0.9555555555555556,False
67,0.0003,0.11073811809744752,2.3991228070175437,1.1096491228070176,0.0,0.0,226.0,0.08390214738615773,0.08478572572532453,0.0017482122700465353,1.1218470205358055e-05,0.22807017543859648,0.9780701754385965,0.9912280701754386,0.11885340809822083,2.2444444444444445,1.4222222222222223,0.0,0.0,45.0,0.09046916961669922,0.09087658756309086,0.0014014665244354142,5.678102338338123e-07,0.3111111111111111,0.9555555555555556,0.9555555555555556,False
68,0.0003,0.11413541122486717,2.5350877192982457,1.0570175438596492,0.0,0.0,226.0,0.08499229725515633,0.09091779916432866,0.002329532898505006,2.7640127802364523e-05,0.17543859649122806,0.9824561403508771,0.9868421052631579,0.13295684059460958,2.0,0.8888888888888888,0.0,0.0,45.0,0.09567467305395339,0.10084122634596294,0.008787246214018928,1.273514440076124e-08,0.3333333333333333,0.9777777777777777,0.9777777777777777,False
69,0.0003,0.1140978107588333,2.5921052631578947,1.1666666666666667,0.004424778761061947,1.0,226.0,0.08582664346485808,0.08953981323723208,0.0017613016983918975,1.199256020290224e-06,0.17982456140350878,0.9736842105263158,0.9824561403508771,0.12540013194084168,2.311111111111111,1.4444444444444444,0.0,0.0,45.0,0.09156682093938191,0.09511407746209039,0.006623858792914284,7.255594451175776e-09,0.26666666666666666,0.9555555555555556,0.9555555555555556,False
70,0.0003,0.11142384064824958,2.3771929824561404,1.0657894736842106,0.0,0.0,226.0,0.08427641959043972,0.08595032506344612,0.0017026275919194806,1.4737252361531817e-06,0.21929824561403508,0.9780701754385965,0.9868421052631579,0.11675691637727949,2.0,0.9777777777777777,0.0,0.0,45.0,0.08944076034757827,0.09105382942491108,0.0,5.832827702316005e-08,0.3111111111111111,0.9777777777777777,0.9777777777777777,False
71,0.0003,0.11115275427960512,2.3815789473684212,1.1271929824561404,0.0,0.0,226.0,0.08427753587040984,0.08506980368442703,0.0016923481435106513,2.6554572500132365e-06,0.2412280701754386,0.9780701754385965,0.9868421052631579,0.11644036968549093,2.2888888888888888,1.4222222222222223,0.0,0.0,45.0,0.08839630699819989,0.09348019195927514,0.0,4.308037303434197e-08,0.28888888888888886,0.9555555555555556,0.9555555555555556,False
72,0.0003,0.11021778157405686,2.4078947368421053,1.0921052631578947,0.0,0.0,226.0,0.08380668584192008,0.08571174884574455,0.0008712275639960641,3.9166885467269515e-06,0.22807017543859648,0.9824561403508771,0.9912280701754386,0.11663454737928179,2.2666666666666666,1.4222222222222223,0.0,0.0,45.0,0.0897340402007103,0.08966832028494941,0.0,7.372673509845976e-08,0.3111111111111111,0.9555555555555556,0.9555555555555556,False
73,0.0003,0.11280420749333867,2.425438596491228,1.0614035087719298,0.0,0.0,226.0,0.08498132215780124,0.08903513953351137,0.001388720187701677,9.111225412850421e-06,0.2324561403508772,0.9824561403508771,0.9868421052631579,0.12511964639027914,2.088888888888889,0.7777777777777778,0.0,0.0,45.0,0.09351883828639984,0.09286044670475854,0.004678235285811954,5.499223496555998e-07,0.3111111111111111,0.9777777777777777,0.9777777777777777,False
74,0.0003,0.11136771934597116,2.4780701754385963,0.9780701754385965,0.0,0.0,226.0,0.08459701624355818,0.08679185154145225,0.0009145817735738921,9.877653708448237e-06,0.21052631578947367,0.9868421052631579,0.9868421052631579,0.1172524975405799,1.8888888888888888,0.9333333333333333,0.0,0.0,45.0,0.09035820282167858,0.08964756098058489,0.0,1.709882486119104e-07,0.35555555555555557,0.9777777777777777,0.9777777777777777,False
75,0.0003,0.10995077616290043,2.3903508771929824,1.087719298245614,0.0,0.0,226.0,0.08370274174631688,0.08514003651706796,0.0008816182482660862,4.85757917444517e-06,0.22807017543859648,0.9868421052631579,0.9912280701754386,0.11915393537945218,2.022222222222222,0.9111111111111111,0.0,0.0,45.0,0.09069640470875634,0.08868840916289224,0.0023137320660882527,1.2739470553037158e-07,0.3111111111111111,0.9777777777777777,0.9777777777777777,False
76,0.0003,0.10939432915888335,2.3947368421052633,1.0701754385964912,0.0,0.0,226.0,0.0834619720515452,0.08411035124669995,0.000872589647769928,7.854827422081265e-06,0.2543859649122807,0.9824561403508771,0.9868421052631579,0.1161829564306471,2.2666666666666666,1.4222222222222223,0.0,0.0,45.0,0.08954857803053326,0.08878120250172085,0.0,1.0458530106147477e-07,0.3111111111111111,0.9555555555555556,0.9555555555555556,False
77,0.0003,0.10926256930096108,2.3508771929824563,1.1403508771929824,0.0,0.0,226.0,0.08321055430069305,0.08453964415872306,0.0008617015392111059,5.058370128632701e-06,0.2675438596491228,0.9824561403508771,0.9912280701754386,0.12063820958137512,1.9777777777777779,0.8222222222222222,0.0,0.0,45.0,0.09123916559749179,0.08888022104899089,0.0034187020113070807,1.0398387554282845e-07,0.3111111111111111,0.9777777777777777,0.9777777777777777,False
78,0.0003,0.10922880261613611,2.3464912280701755,1.0701754385964912,0.0,0.0,226.0,0.08349287392277467,0.0834971155252373,0.0008571544629439973,7.130716532255972e-06,0.2675438596491228,0.9824561403508771,0.9868421052631579,0.1189405788977941,2.2444444444444445,1.4,0.0,0.0,45.0,0.09004980557494693,0.09029707014560699,0.002252048502365748,9.351992612106743e-08,0.3333333333333333,0.9555555555555556,0.9555555555555556,False
