task_id,model_id,heldout_fold,batch_code,category_code,category,record_count,accuracy,evaluation_unit
hrrp_x_category,random_forest_batch_balanced,4,976,2,bird,54,0.5,batch_class_cell
hrrp_x_category,random_forest_batch_balanced,5,83,2,bird,2,0.0,batch_class_cell
hrrp_x_category,random_forest_batch_balanced,5,83,3,weather,30,0.9333333333333333,batch_class_cell
hrrp_x_category,random_forest_batch_balanced,5,247,3,weather,19,0.8947368421052632,batch_class_cell
hrrp_x_category,random_forest_batch_balanced,5,337,1,UAV,295,0.9322033898305084,batch_class_cell
hrrp_x_category,random_forest_batch_balanced,5,587,3,weather,35,0.6285714285714286,batch_class_cell
hrrp_x_category,random_forest_batch_balanced,5,909,1,UAV,27,0.8148148148148148,batch_class_cell
hrrp_x_category,random_forest_batch_balanced,5,948,2,bird,193,0.8082901554404145,batch_class_cell
hrrp_x_category,random_forest_batch_balanced,5,948,3,weather,27,0.7777777777777778,batch_class_cell
hrrp_x_category,random_forest_batch_balanced,5,994,2,bird,25,0.48,batch_class_cell
hrrp_x_category,random_forest_batch_balanced,5,994,3,weather,75,0.6,batch_class_cell
narrow_x_category,dummy_prior,1,1,3,weather,8,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,2,3,weather,8,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,4,1,UAV,27,0.0,batch_class_cell
narrow_x_category,dummy_prior,1,4,3,weather,15,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,9,3,weather,31,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,18,1,UAV,21,0.0,batch_class_cell
narrow_x_category,dummy_prior,1,18,3,weather,26,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,20,3,weather,34,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,25,3,weather,15,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,26,3,weather,15,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,27,3,weather,18,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,31,3,weather,25,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,34,3,weather,26,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,35,3,weather,22,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,41,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,47,3,weather,25,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,49,3,weather,18,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,50,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,52,3,weather,24,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,62,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,67,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,68,3,weather,19,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,70,3,weather,18,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,80,3,weather,19,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,83,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,93,3,weather,18,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,105,3,weather,13,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,108,3,weather,24,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,123,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,124,3,weather,14,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,125,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,129,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,130,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,131,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,135,3,weather,23,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,138,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,139,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,140,3,weather,24,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,158,3,weather,22,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,162,3,weather,13,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,166,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,168,3,weather,23,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,171,3,weather,19,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,179,3,weather,30,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,184,3,weather,18,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,205,3,weather,17,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,211,3,weather,28,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,221,3,weather,17,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,223,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,236,3,weather,8,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,240,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,241,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,262,3,weather,7,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,265,3,weather,8,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,268,3,weather,7,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,270,1,UAV,3,0.0,batch_class_cell
narrow_x_category,dummy_prior,1,270,3,weather,8,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,277,3,weather,8,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,279,2,bird,63,0.0,batch_class_cell
narrow_x_category,dummy_prior,1,279,3,weather,4,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,280,3,weather,8,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,283,3,weather,8,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,284,3,weather,8,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,303,2,bird,101,0.0,batch_class_cell
narrow_x_category,dummy_prior,1,303,3,weather,8,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,304,3,weather,4,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,314,3,weather,4,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,322,3,weather,8,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,323,3,weather,4,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,325,3,weather,4,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,336,3,weather,4,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,337,3,weather,4,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,341,3,weather,4,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,345,3,weather,4,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,368,3,weather,2,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,387,3,weather,4,1.0,batch_class_cell
narrow_x_category,dummy_prior,1,428,1,UAV,112,0.0,batch_class_cell
narrow_x_category,dummy_prior,1,704,1,UAV,271,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,3,3,weather,9,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,12,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,13,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,19,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,21,1,UAV,143,1.0,batch_class_cell
narrow_x_category,dummy_prior,2,21,3,weather,13,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,24,1,UAV,91,1.0,batch_class_cell
narrow_x_category,dummy_prior,2,24,3,weather,43,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,33,1,UAV,192,1.0,batch_class_cell
narrow_x_category,dummy_prior,2,33,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,37,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,40,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,46,3,weather,34,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,54,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,56,3,weather,31,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,60,1,UAV,4,1.0,batch_class_cell
narrow_x_category,dummy_prior,2,60,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,64,3,weather,28,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,66,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,77,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,78,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,81,3,weather,15,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,84,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,85,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,95,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,98,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,103,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,109,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,114,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,118,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,119,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,122,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,128,3,weather,11,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,136,3,weather,32,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,141,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,143,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,144,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,146,3,weather,38,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,151,3,weather,30,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,160,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,161,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,163,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,169,3,weather,27,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,172,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,175,3,weather,20,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,177,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,186,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,195,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,204,3,weather,17,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,206,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,208,3,weather,18,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,210,3,weather,11,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,238,3,weather,20,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,242,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,244,3,weather,20,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,246,2,bird,18,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,246,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,249,1,UAV,4,1.0,batch_class_cell
narrow_x_category,dummy_prior,2,249,3,weather,14,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,250,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,266,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,269,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,275,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,308,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,310,3,weather,6,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,311,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,317,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,321,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,330,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,332,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,335,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,340,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,343,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,344,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,388,3,weather,2,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,393,3,weather,2,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,399,3,weather,1,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,400,3,weather,3,0.0,batch_class_cell
narrow_x_category,dummy_prior,2,432,2,bird,153,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,5,1,UAV,70,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,5,3,weather,21,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,10,3,weather,26,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,17,1,UAV,202,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,17,3,weather,14,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,22,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,23,3,weather,21,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,28,3,weather,46,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,39,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,44,1,UAV,60,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,44,3,weather,34,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,57,3,weather,32,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,59,3,weather,31,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,69,3,weather,28,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,88,3,weather,26,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,90,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,91,3,weather,28,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,92,3,weather,28,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,94,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,96,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,104,3,weather,26,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,111,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,115,3,weather,22,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,121,2,bird,21,1.0,batch_class_cell
narrow_x_category,dummy_prior,3,121,3,weather,20,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,127,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,142,3,weather,15,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,152,3,weather,15,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,159,3,weather,26,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,164,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,167,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,170,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,176,3,weather,28,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,178,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,181,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,187,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,188,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,189,3,weather,20,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,191,3,weather,28,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,198,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,199,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,200,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,212,3,weather,20,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,217,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,218,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,219,3,weather,20,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,220,3,weather,20,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,224,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,232,3,weather,24,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,234,1,UAV,2,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,234,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,237,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,243,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,245,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,257,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,263,3,weather,6,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,264,3,weather,3,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,267,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,271,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,274,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,278,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,281,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,282,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,286,3,weather,7,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,299,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,301,3,weather,7,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,305,3,weather,7,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,316,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,324,3,weather,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,379,3,weather,2,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,380,3,weather,3,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,384,3,weather,2,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,385,3,weather,2,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,386,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,396,3,weather,1,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,398,3,weather,2,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,411,1,UAV,100,0.0,batch_class_cell
narrow_x_category,dummy_prior,3,867,2,bird,111,1.0,batch_class_cell
narrow_x_category,dummy_prior,4,6,3,weather,10,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,8,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,11,3,weather,30,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,15,3,weather,27,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,16,1,UAV,240,1.0,batch_class_cell
narrow_x_category,dummy_prior,4,16,3,weather,16,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,29,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,32,1,UAV,148,1.0,batch_class_cell
narrow_x_category,dummy_prior,4,32,3,weather,28,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,36,1,UAV,17,1.0,batch_class_cell
narrow_x_category,dummy_prior,4,36,3,weather,20,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,42,1,UAV,6,1.0,batch_class_cell
narrow_x_category,dummy_prior,4,42,3,weather,34,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,48,3,weather,33,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,51,3,weather,32,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,53,3,weather,15,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,58,3,weather,15,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,61,3,weather,23,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,71,3,weather,23,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,72,3,weather,27,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,73,3,weather,29,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,75,3,weather,19,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,76,3,weather,15,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,79,3,weather,27,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,82,3,weather,27,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,87,3,weather,23,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,89,3,weather,15,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,97,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,101,3,weather,15,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,102,3,weather,11,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,110,3,weather,14,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,120,3,weather,23,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,126,3,weather,19,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,132,3,weather,23,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,133,3,weather,27,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,137,3,weather,31,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,145,3,weather,15,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,147,3,weather,15,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,148,2,bird,248,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,148,3,weather,19,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,149,3,weather,33,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,153,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,157,3,weather,19,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,165,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,182,3,weather,23,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,183,3,weather,14,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,185,3,weather,25,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,194,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,207,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,213,3,weather,28,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,225,3,weather,23,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,227,3,weather,19,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,228,3,weather,28,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,233,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,235,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,239,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,248,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,252,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,255,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,258,3,weather,15,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,260,3,weather,11,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,287,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,288,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,291,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,292,1,UAV,22,1.0,batch_class_cell
narrow_x_category,dummy_prior,4,292,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,293,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,294,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,297,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,300,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,309,3,weather,8,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,319,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,326,3,weather,1,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,378,3,weather,1,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,381,3,weather,2,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,394,3,weather,4,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,401,3,weather,1,0.0,batch_class_cell
narrow_x_category,dummy_prior,4,410,3,weather,1,0.0,batch_class_cell
narrow_x_category,dummy_prior,5,7,3,weather,14,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,14,1,UAV,36,0.0,batch_class_cell
narrow_x_category,dummy_prior,5,14,3,weather,17,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,30,3,weather,19,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,38,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,43,3,weather,18,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,45,3,weather,42,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,55,3,weather,37,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,63,3,weather,43,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,65,3,weather,38,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,74,3,weather,28,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,86,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,99,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,100,3,weather,7,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,106,1,UAV,81,0.0,batch_class_cell
narrow_x_category,dummy_prior,5,106,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,107,3,weather,18,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,112,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,113,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,116,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,117,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,134,1,UAV,283,0.0,batch_class_cell
narrow_x_category,dummy_prior,5,134,3,weather,15,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,150,3,weather,26,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,154,3,weather,7,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,155,3,weather,10,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,156,3,weather,15,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,173,3,weather,15,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,174,3,weather,23,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,180,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,190,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,192,3,weather,10,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,193,3,weather,6,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,196,3,weather,15,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,197,3,weather,19,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,201,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,202,1,UAV,12,0.0,batch_class_cell
narrow_x_category,dummy_prior,5,202,3,weather,20,1.0,batch_class_cell
narrow_x_category,dummy_prior,5,203,3,weather,20,1.0,batch_class_cell
