epoch,train_loss,val_loss,learning_rate,val_threshold,val_joint_pd,val_pfa,val_score_recall,val_auc,val_range_mae_gates,val_velocity_mae_bins
63,0.007769438819683627,0.008007372794282885,0.001,0.4970703125,0.7358490566037735,0.013333333333333334,0.9622641509433962,0.9989937106918239,4.547169811320755,4.283018867924528
64,0.007658251915177245,0.007941910247501958,0.0005,0.62939453125,0.7169811320754716,0.013333333333333334,1.0,0.999245283018868,4.830188679245283,4.60377358490566
65,0.00727193692643848,0.007607534130934277,0.0005,0.488037109375,0.7358490566037735,0.013333333333333334,0.9811320754716981,0.999119496855346,4.867924528301887,4.6415094339622645
66,0.007237921412431728,0.007369589507281597,0.0005,0.3037109375,0.7547169811320755,0.013333333333333334,1.0,0.999245283018868,3.792452830188679,3.3207547169811322
67,0.007334295379103355,0.007446158953754259,0.0005,0.324462890625,0.7358490566037735,0.013333333333333334,1.0,0.9994968553459119,4.339622641509434,3.547169811320755
68,0.007153853924688946,0.007597459785254865,0.0005,0.408935546875,0.7358490566037735,0.013333333333333334,1.0,0.999119496855346,4.339622641509434,3.830188679245283
69,0.007244019467974172,0.007522892301817301,0.0005,0.427001953125,0.7735849056603774,0.013333333333333334,1.0,0.999245283018868,4.320754716981132,4.132075471698113
70,0.007104801848741635,0.007362689300190217,0.0005,0.412109375,0.7169811320754716,0.013333333333333334,1.0,0.999245283018868,4.264150943396227,3.7735849056603774
71,0.007088122347173986,0.007388404429158462,0.0005,0.471923828125,0.7547169811320755,0.013333333333333334,1.0,0.999245283018868,4.283018867924528,3.69811320754717
72,0.007104274878313519,0.00730698207924326,0.0005,0.350341796875,0.7547169811320755,0.013333333333333334,1.0,0.9993710691823899,4.433962264150943,4.169811320754717
73,0.007011495968810159,0.007422282908162277,0.0005,0.491943359375,0.7924528301886793,0.013333333333333334,1.0,0.9989937106918239,3.4716981132075473,3.452830188679245
74,0.0070172911760901825,0.007929820153607615,0.0005,0.73193359375,0.7735849056603774,0.013333333333333334,0.9811320754716981,0.9994968553459119,4.943396226415095,4.716981132075472
75,0.007023236643152081,0.007501511707823962,0.0005,0.41552734375,0.7547169811320755,0.013333333333333334,1.0,0.9994968553459119,4.773584905660377,4.018867924528302
76,0.0069757454235573,0.007215383252142722,0.0005,0.4384765625,0.7547169811320755,0.013333333333333334,1.0,0.999245283018868,4.132075471698113,3.5660377358490565
77,0.007027881861365629,0.007341337600135671,0.0005,0.420654296875,0.6981132075471698,0.013333333333333334,1.0,0.999748427672956,5.528301886792453,4.264150943396227
78,0.006928893393034246,0.007488712630569568,0.0005,0.58447265625,0.7358490566037735,0.013333333333333334,1.0,0.999119496855346,4.90566037735849,4.226415094339623
79,0.006949468854704315,0.007499256947770568,0.0005,0.52880859375,0.7735849056603774,0.013333333333333334,1.0,0.9989937106918239,4.132075471698113,3.5283018867924527
80,0.006947401168911826,0.0073726694512506715,0.0005,0.449462890625,0.7358490566037735,0.013333333333333334,0.9811320754716981,0.9987421383647799,3.660377358490566,3.1132075471698113
81,0.0068175636477908995,0.007240332128294271,0.0005,0.468505859375,0.7547169811320755,0.013333333333333334,1.0,0.999245283018868,4.169811320754717,3.641509433962264
82,0.006944779158542259,0.00721160452004311,0.0005,0.386474609375,0.6981132075471698,0.013333333333333334,1.0,0.9994968553459119,4.39622641509434,3.69811320754717
83,0.0067676986210585405,0.007434649097049618,0.0005,0.406494140625,0.7547169811320755,0.013333333333333334,1.0,0.999748427672956,5.283018867924528,4.0754716981132075
84,0.007080097629430119,0.007424939203872047,0.0005,0.295654296875,0.6792452830188679,0.013333333333333334,1.0,0.999748427672956,5.528301886792453,4.660377358490566
85,0.006838066945218975,0.007201486757756876,0.0005,0.37158203125,0.7358490566037735,0.013333333333333334,1.0,0.999748427672956,4.69811320754717,3.792452830188679
86,0.006787188093848226,0.007347490690107196,0.0005,0.537109375,0.7358490566037735,0.013333333333333334,1.0,0.9993710691823899,4.264150943396227,4.169811320754717
87,0.006757401217357569,0.007382058536202597,0.0005,0.498291015625,0.7358490566037735,0.013333333333333334,1.0,0.999119496855346,4.132075471698113,3.6037735849056602
88,0.0068514791098887706,0.00771888215989425,0.0005,0.29833984375,0.7547169811320755,0.013333333333333334,1.0,1.0,5.547169811320755,4.6415094339622645
89,0.006798517479212337,0.007251005545212644,0.0005,0.371826171875,0.6792452830188679,0.013333333333333334,1.0,0.999748427672956,4.943396226415095,3.69811320754717
90,0.006668041414403008,0.0074355312540790005,0.0005,0.4345703125,0.7358490566037735,0.013333333333333334,1.0,1.0,5.39622641509434,4.735849056603773
91,0.0066573003368487335,0.007378453416336934,0.0005,0.426513671875,0.6981132075471698,0.013333333333333334,0.9811320754716981,0.9993710691823899,3.849056603773585,3.0943396226415096
92,0.006689272994160491,0.00758541644931647,0.00025,0.497802734375,0.7547169811320755,0.013333333333333334,1.0,0.999874213836478,4.867924528301887,4.264150943396227
93,0.006516520501267557,0.00705769138993911,0.00025,0.3896484375,0.7358490566037735,0.013333333333333334,1.0,0.999874213836478,4.264150943396227,3.641509433962264
94,0.006425861328227742,0.0071881476997884145,0.00025,0.43017578125,0.7358490566037735,0.013333333333333334,1.0,0.999874213836478,4.7924528301886795,3.9056603773584904
95,0.00651079649419456,0.007249028927742921,0.00025,0.52294921875,0.7547169811320755,0.013333333333333334,1.0,0.9996226415094339,4.811320754716981,4.188679245283019
96,0.00641845817730393,0.00706707217241408,0.00025,0.429931640625,0.7169811320754716,0.013333333333333334,1.0,0.999874213836478,4.867924528301887,3.8679245283018866
97,0.006452967687098892,0.007558385064777243,0.00025,0.55322265625,0.7547169811320755,0.013333333333333334,1.0,1.0,4.867924528301887,4.30188679245283
98,0.00645132460556121,0.007057816036913792,0.00025,0.44921875,0.7169811320754716,0.013333333333333334,1.0,1.0,4.754716981132075,3.981132075471698
