transfer_id,role,analysis_scope,source_bands,model_id,representation,band_code,band,batch_code,category_code,category,record_count,accuracy,evaluation_unit
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,58,3,weather,8,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,58,all,all,8,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,71,3,weather,8,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,71,all,all,8,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,116,3,weather,20,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,116,all,all,20,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,142,3,weather,8,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,142,all,all,8,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,164,3,weather,22,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,164,all,all,22,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,172,3,weather,46,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,172,all,all,46,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,179,3,weather,228,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,179,all,all,228,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,180,1,UAV,206,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,180,all,all,206,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,182,3,weather,120,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,182,all,all,120,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,188,1,UAV,80,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,188,3,weather,110,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,188,all,all,190,0.57894736842105265,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,193,3,weather,26,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,193,all,all,26,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,194,3,weather,96,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,194,all,all,96,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,225,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,225,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,257,3,weather,6,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,257,all,all,6,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,261,3,weather,16,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,261,all,all,16,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,263,3,weather,10,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,263,all,all,10,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,267,3,weather,236,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,267,all,all,236,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,273,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,273,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,278,3,weather,10,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,278,all,all,10,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,295,3,weather,8,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,295,all,all,8,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,300,3,weather,328,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,300,all,all,328,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,308,1,UAV,166,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,308,all,all,166,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,309,1,UAV,108,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,309,all,all,108,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,310,1,UAV,146,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,310,all,all,146,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,312,1,UAV,224,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,312,all,all,224,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,316,3,weather,116,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,316,all,all,116,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,319,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,319,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,328,1,UAV,131,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,328,all,all,131,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,329,3,weather,4,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,329,all,all,4,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,395,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,395,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,398,3,weather,4,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,398,all,all,4,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,399,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,399,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,413,1,UAV,418,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,413,all,all,418,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,423,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,423,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,437,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,437,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,472,1,UAV,130,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,472,all,all,130,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,490,3,weather,4,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,490,all,all,4,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,517,1,UAV,156,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,517,all,all,156,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,532,3,weather,8,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,532,all,all,8,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,565,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,565,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,631,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,631,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,739,3,weather,22,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,739,all,all,22,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,763,3,weather,8,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,763,all,all,8,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,824,3,weather,42,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,824,all,all,42,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,867,3,weather,28,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,867,all,all,28,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,900,3,weather,38,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,900,all,all,38,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,908,3,weather,66,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,908,all,all,66,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,941,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,941,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,983,3,weather,16,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,983,all,all,16,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,1067,3,weather,24,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,dummy_prior,HRRP,3,Ku,1067,all,all,24,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,58,3,weather,8,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,58,all,all,8,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,71,3,weather,8,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,71,all,all,8,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,116,3,weather,20,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,116,all,all,20,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,142,3,weather,8,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,142,all,all,8,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,164,3,weather,22,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,164,all,all,22,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,172,3,weather,46,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,172,all,all,46,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,179,3,weather,228,0.90350877192982459,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,179,all,all,228,0.90350877192982459,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,180,1,UAV,206,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,180,all,all,206,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,182,3,weather,120,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,182,all,all,120,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,188,1,UAV,80,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,188,3,weather,110,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,188,all,all,190,0.57894736842105265,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,193,3,weather,26,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,193,all,all,26,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,194,3,weather,96,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,194,all,all,96,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,225,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,225,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,257,3,weather,6,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,257,all,all,6,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,261,3,weather,16,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,261,all,all,16,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,263,3,weather,10,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,263,all,all,10,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,267,3,weather,236,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,267,all,all,236,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,273,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,273,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,278,3,weather,10,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,278,all,all,10,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,295,3,weather,8,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,295,all,all,8,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,300,3,weather,328,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,300,all,all,328,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,308,1,UAV,166,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,308,all,all,166,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,309,1,UAV,108,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,309,all,all,108,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,310,1,UAV,146,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,310,all,all,146,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,312,1,UAV,224,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,312,all,all,224,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,316,3,weather,116,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,316,all,all,116,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,319,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,319,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,328,1,UAV,131,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,328,all,all,131,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,329,3,weather,4,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,329,all,all,4,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,395,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,395,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,398,3,weather,4,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,398,all,all,4,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,399,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,399,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,413,1,UAV,418,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,413,all,all,418,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,423,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,423,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,437,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,437,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,472,1,UAV,130,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,472,all,all,130,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,490,3,weather,4,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,490,all,all,4,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,517,1,UAV,156,0,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,517,all,all,156,0,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,532,3,weather,8,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,532,all,all,8,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,565,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,565,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,631,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,631,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,739,3,weather,22,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,739,all,all,22,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,763,3,weather,8,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,763,all,all,8,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,824,3,weather,42,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,824,all,all,42,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,867,3,weather,28,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,867,all,all,28,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,900,3,weather,38,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,900,all,all,38,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,908,3,weather,66,0.96969696969696972,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,908,all,all,66,0.96969696969696972,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,941,3,weather,2,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,941,all,all,2,1,target_batch
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,983,3,weather,16,1,target_batch_class_cell
hrrp_x_to_ku_binary,exploratory,band_qualified_primary,X,logistic_batch_balanced,HRRP,3,Ku,983,all,all,16,1,target_batch
